Year	Month	Day	Hour	Minute	Second	Temperatures (C)
2018	8	20	7	22	59	8.94	10.56	8.69	9.63	
2018	8	20	7	25	0	8.63	10.56	8.63	9.25	
2018	8	20	7	27	1	8.88	10.56	8.56	9.38	
2018	8	20	7	29	2	9.13	10.56	8.69	9.56	
2018	8	20	7	31	2	8.69	10.50	8.56	9.44	
2018	8	20	7	33	3	8.81	10.50	8.63	9.31	
2018	8	20	7	35	4	8.63	10.50	8.56	9.25	
2018	8	20	7	37	4	9.06	10.50	8.75	9.56	
2018	8	20	7	39	5	9.00	10.50	8.69	9.44	
2018	8	20	7	41	6	9.13	10.50	8.69	9.75	
2018	8	20	7	43	7	9.00	10.50	8.69	9.38	
2018	8	20	7	45	7	9.38	10.56	8.81	9.44	
2018	8	20	7	47	8	9.63	10.63	8.94	9.63	
2018	8	20	7	49	9	10.06	10.69	9.31	10.06	
2018	8	20	7	51	9	10.06	10.75	9.31	10.13	
2018	8	20	7	53	10	10.06	10.75	9.31	9.94	
2018	8	20	7	55	11	9.88	10.75	9.19	9.75	
2018	8	20	7	57	12	10.31	10.69	9.13	9.75	
2018	8	20	7	59	12	9.69	10.75	9.13	9.69	
2018	8	20	8	1	13	9.56	10.75	9.19	9.69	
2018	8	20	8	3	14	10.44	10.75	9.38	10.13	
2018	8	20	8	5	14	9.75	10.75	9.25	9.63	
2018	8	20	8	7	15	10.00	10.75	9.19	9.88	
2018	8	20	8	9	16	10.25	10.75	9.38	9.94	
2018	8	20	8	11	17	10.25	10.81	9.44	9.81	
2018	8	20	8	13	18	10.50	10.81	10.00	10.44	
2018	8	20	8	15	19	10.25	10.88	9.69	10.50	
2018	8	20	8	17	20	11.06	11.06	10.88	11.31	
2018	8	20	8	19	20	10.94	11.25	10.50	10.69	
2018	8	20	8	21	21	11.44	11.25	10.44	10.69	
2018	8	20	8	23	22	11.31	11.38	10.81	11.44	
2018	8	20	8	25	22	11.88	11.38	10.81	11.19	
2018	8	20	8	27	23	11.06	11.38	10.13	10.44	
2018	8	20	8	29	24	11.94	11.44	10.56	10.94	
2018	8	20	8	31	25	11.13	11.50	10.38	10.75	
2018	8	20	8	33	25	10.31	11.44	10.00	10.31	
2018	8	20	8	35	26	9.69	11.38	9.69	9.94	
2018	8	20	8	37	27	10.38	11.25	9.88	10.44	
2018	8	20	8	39	27	11.63	11.56	11.50	13.00	
2018	8	20	8	41	28	11.19	11.81	11.00	11.19	
2018	8	20	8	43	29	10.56	11.88	10.50	10.88	
2018	8	20	8	45	30	10.63	11.94	10.50	10.69	
2018	8	20	8	47	30	10.13	11.81	10.13	10.63	
2018	8	20	8	49	31	10.38	11.69	10.06	10.38	
2018	8	20	8	51	32	10.31	11.69	10.00	10.50	
2018	8	20	8	53	32	11.13	11.81	10.69	11.13	
2018	8	20	8	55	33	11.25	12.00	10.81	11.00	
2018	8	20	8	57	34	10.75	12.00	10.50	10.50	
2018	8	20	8	59	35	10.44	11.94	10.44	10.56	
2018	8	20	9	1	35	11.88	12.06	11.38	11.50	
2018	8	20	9	3	36	12.31	12.31	11.88	11.63	
2018	8	20	9	5	37	12.63	12.50	11.94	11.69	
2018	8	20	9	7	37	12.69	12.56	12.00	11.81	
